Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole
"FBS","Bilans Alimentaires (2014-)","58","Équateur","664","Disponibilité alimentaire (Kcal/personne/jour)","2514","Maïs et produits","2017","2017","Kcal/personne/jour","320","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","674","Disponibilité de protéines en quantité (g/personne/jour)","2514","Maïs et produits","2017","2017","g/personne/jour","8.32","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2514","Maïs et produits","2017","2017","g/personne/jour","3.81","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5511","Production","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5611","Importations - Quantité","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5072","Variation de stock","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5911","Exportations - Quantité","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5521","Aliments pour animaux","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5527","Semences","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5123","Pertes","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5131","Traitement","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5170","Résidus","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle et produits","2017","2017","kg","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","664","Disponibilité alimentaire (Kcal/personne/jour)","2515","Seigle et produits","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","674","Disponibilité de protéines en quantité (g/personne/jour)","2515","Seigle et produits","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2515","Seigle et produits","2017","2017","g/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5511","Production","2516","Avoine","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5611","Importations - Quantité","2516","Avoine","2017","2017","Milliers de tonnes","64","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5072","Variation de stock","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5911","Exportations - Quantité","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","65","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5527","Semences","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5123","Pertes","2516","Avoine","2017","2017","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5131","Traitement","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5170","Résidus","2516","Avoine","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5142","Nourriture","2516","Avoine","2017","2017","Milliers de tonnes","62","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","645","Disponibilité alimentaire en quantité (kg/personne/an)","2516","Avoine","2017","2017","kg","3.72","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","664","Disponibilité alimentaire (Kcal/personne/jour)","2516","Avoine","2017","2017","Kcal/personne/jour","23","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","674","Disponibilité de protéines en quantité (g/personne/jour)","2516","Avoine","2017","2017","g/personne/jour","0.98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2516","Avoine","2017","2017","g/personne/jour","0.39","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5511","Production","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5611","Importations - Quantité","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5072","Variation de stock","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5301","Disponibilité intérieure","2517","Millet et produits","2017","2017","Milliers de tonnes","0","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5521","Aliments pour animaux","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5131","Traitement","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5170","Résidus","2517","Millet et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5511","Production","2518","Sorgho et produits","2017","2017","Milliers de tonnes","15","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5072","Variation de stock","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5301","Disponibilité intérieure","2518","Sorgho et produits","2017","2017","Milliers de tonnes","15","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5521","Aliments pour animaux","2518","Sorgho et produits","2017","2017","Milliers de tonnes","14","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5527","Semences","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5123","Pertes","2518","Sorgho et produits","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5131","Traitement","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5170","Résidus","2518","Sorgho et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5511","Production","2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5611","Importations - Quantité","2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5072","Variation de stock","2520","Céréales, Autres","2017","2017","Milliers de tonnes","-2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5911","Exportations - Quantité","2520","Céréales, Autres","2017","2017","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5301","Disponibilité intérieure","2520","Céréales, Autres","2017","2017","Milliers de tonnes","2","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5521","Aliments pour animaux","2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5527","Semences","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5123","Pertes","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5131","Traitement","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5170","Résidus","2520","Céréales, Autres","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","5142","Nourriture","2520","Céréales, Autres","2017","2017","Milliers de tonnes","1","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","645","Disponibilité alimentaire en quantité (kg/personne/an)","2520","Céréales, Autres","2017","2017","kg","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","664","Disponibilité alimentaire (Kcal/personne/jour)","2520","Céréales, Autres","2017","2017","Kcal/personne/jour","0","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","674","Disponibilité de protéines en quantité (g/personne/jour)","2520","Céréales, Autres","2017","2017","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","58","Équateur","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2520","Céréales, Autres","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5511","Production","2511","Blé et produits","2017","2017","Milliers de tonnes","4908","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5611","Importations - Quantité","2511","Blé et produits","2017","2017","Milliers de tonnes","6875","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5072","Variation de stock","2511","Blé et produits","2017","2017","Milliers de tonnes","-15","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5911","Exportations - Quantité","2511","Blé et produits","2017","2017","Milliers de tonnes","1530","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5301","Disponibilité intérieure","2511","Blé et produits","2017","2017","Milliers de tonnes","10267","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5521","Aliments pour animaux","2511","Blé et produits","2017","2017","Milliers de tonnes","5333","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5527","Semences","2511","Blé et produits","2017","2017","Milliers de tonnes","294","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5123","Pertes","2511","Blé et produits","2017","2017","Milliers de tonnes","29","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5131","Traitement","2511","Blé et produits","2017","2017","Milliers de tonnes","100","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5154","Autres utilisations (non alimentaire)","2511","Blé et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5170","Résidus","2511","Blé et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5142","Nourriture","2511","Blé et produits","2017","2017","Milliers de tonnes","4511","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","2511","Blé et produits","2017","2017","kg","96.7","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","664","Disponibilité alimentaire (Kcal/personne/jour)","2511","Blé et produits","2017","2017","Kcal/personne/jour","668","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","674","Disponibilité de protéines en quantité (g/personne/jour)","2511","Blé et produits","2017","2017","g/personne/jour","21.56","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2511","Blé et produits","2017","2017","g/personne/jour","2.91","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5511","Production","2807","Riz et produits","2017","2017","Milliers de tonnes","835","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5611","Importations - Quantité","2807","Riz et produits","2017","2017","Milliers de tonnes","189","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5072","Variation de stock","2807","Riz et produits","2017","2017","Milliers de tonnes","-53","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5911","Exportations - Quantité","2807","Riz et produits","2017","2017","Milliers de tonnes","384","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5301","Disponibilité intérieure","2807","Riz et produits","2017","2017","Milliers de tonnes","694","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5521","Aliments pour animaux","2807","Riz et produits","2017","2017","Milliers de tonnes","2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5527","Semences","2807","Riz et produits","2017","2017","Milliers de tonnes","17","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5123","Pertes","2807","Riz et produits","2017","2017","Milliers de tonnes","33","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5131","Traitement","2807","Riz et produits","2017","2017","Milliers de tonnes","80","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5154","Autres utilisations (non alimentaire)","2807","Riz et produits","2017","2017","Milliers de tonnes","28","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5170","Résidus","2807","Riz et produits","2017","2017","Milliers de tonnes","-12","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5142","Nourriture","2807","Riz et produits","2017","2017","Milliers de tonnes","547","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","2807","Riz et produits","2017","2017","kg","11.72","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","664","Disponibilité alimentaire (Kcal/personne/jour)","2807","Riz et produits","2017","2017","Kcal/personne/jour","79","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","674","Disponibilité de protéines en quantité (g/personne/jour)","2807","Riz et produits","2017","2017","g/personne/jour","1.54","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2807","Riz et produits","2017","2017","g/personne/jour","0.16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5511","Production","2513","Orge et produits","2017","2017","Milliers de tonnes","5786","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5611","Importations - Quantité","2513","Orge et produits","2017","2017","Milliers de tonnes","1488","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5072","Variation de stock","2513","Orge et produits","2017","2017","Milliers de tonnes","-822","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5911","Exportations - Quantité","2513","Orge et produits","2017","2017","Milliers de tonnes","138","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5301","Disponibilité intérieure","2513","Orge et produits","2017","2017","Milliers de tonnes","7958","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5521","Aliments pour animaux","2513","Orge et produits","2017","2017","Milliers de tonnes","6584","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5527","Semences","2513","Orge et produits","2017","2017","Milliers de tonnes","531","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5123","Pertes","2513","Orge et produits","2017","2017","Milliers de tonnes","21","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5131","Traitement","2513","Orge et produits","2017","2017","Milliers de tonnes","794","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5170","Résidus","2513","Orge et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5142","Nourriture","2513","Orge et produits","2017","2017","Milliers de tonnes","28","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","2513","Orge et produits","2017","2017","kg","0.61","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","664","Disponibilité alimentaire (Kcal/personne/jour)","2513","Orge et produits","2017","2017","Kcal/personne/jour","5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","674","Disponibilité de protéines en quantité (g/personne/jour)","2513","Orge et produits","2017","2017","g/personne/jour","0.13","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2513","Orge et produits","2017","2017","g/personne/jour","0.02","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5511","Production","2514","Maïs et produits","2017","2017","Milliers de tonnes","3776","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5611","Importations - Quantité","2514","Maïs et produits","2017","2017","Milliers de tonnes","7583","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5072","Variation de stock","2514","Maïs et produits","2017","2017","Milliers de tonnes","564","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5911","Exportations - Quantité","2514","Maïs et produits","2017","2017","Milliers de tonnes","480","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5301","Disponibilité intérieure","2514","Maïs et produits","2017","2017","Milliers de tonnes","10315","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5521","Aliments pour animaux","2514","Maïs et produits","2017","2017","Milliers de tonnes","8997","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5527","Semences","2514","Maïs et produits","2017","2017","Milliers de tonnes","16","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5123","Pertes","2514","Maïs et produits","2017","2017","Milliers de tonnes","20","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5131","Traitement","2514","Maïs et produits","2017","2017","Milliers de tonnes","84","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5154","Autres utilisations (non alimentaire)","2514","Maïs et produits","2017","2017","Milliers de tonnes","1105","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5170","Résidus","2514","Maïs et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5142","Nourriture","2514","Maïs et produits","2017","2017","Milliers de tonnes","93","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","2514","Maïs et produits","2017","2017","kg","1.98","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","664","Disponibilité alimentaire (Kcal/personne/jour)","2514","Maïs et produits","2017","2017","Kcal/personne/jour","16","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","674","Disponibilité de protéines en quantité (g/personne/jour)","2514","Maïs et produits","2017","2017","g/personne/jour","0.37","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2514","Maïs et produits","2017","2017","g/personne/jour","0.05","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5511","Production","2515","Seigle et produits","2017","2017","Milliers de tonnes","139","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5611","Importations - Quantité","2515","Seigle et produits","2017","2017","Milliers de tonnes","78","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5072","Variation de stock","2515","Seigle et produits","2017","2017","Milliers de tonnes","-42","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5911","Exportations - Quantité","2515","Seigle et produits","2017","2017","Milliers de tonnes","22","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5301","Disponibilité intérieure","2515","Seigle et produits","2017","2017","Milliers de tonnes","237","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5521","Aliments pour animaux","2515","Seigle et produits","2017","2017","Milliers de tonnes","178","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5527","Semences","2515","Seigle et produits","2017","2017","Milliers de tonnes","26","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5123","Pertes","2515","Seigle et produits","2017","2017","Milliers de tonnes","6","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5154","Autres utilisations (non alimentaire)","2515","Seigle et produits","2017","2017","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5170","Résidus","2515","Seigle et produits","2017","2017","Milliers de tonnes","0","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5142","Nourriture","2515","Seigle et produits","2017","2017","Milliers de tonnes","23","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","645","Disponibilité alimentaire en quantité (kg/personne/an)","2515","Seigle et produits","2017","2017","kg","0.5","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","664","Disponibilité alimentaire (Kcal/personne/jour)","2515","Seigle et produits","2017","2017","Kcal/personne/jour","3","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","674","Disponibilité de protéines en quantité (g/personne/jour)","2515","Seigle et produits","2017","2017","g/personne/jour","0.07","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","684","Disponibilité de matière grasse en quantité (g/personne/jour)","2515","Seigle et produits","2017","2017","g/personne/jour","0.01","Fc","Donnée calculée"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5511","Production","2516","Avoine","2017","2017","Milliers de tonnes","843","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5611","Importations - Quantité","2516","Avoine","2017","2017","Milliers de tonnes","100","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5072","Variation de stock","2516","Avoine","2017","2017","Milliers de tonnes","-2","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5911","Exportations - Quantité","2516","Avoine","2017","2017","Milliers de tonnes","30","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5301","Disponibilité intérieure","2516","Avoine","2017","2017","Milliers de tonnes","915","S","Données standardisées"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5521","Aliments pour animaux","2516","Avoine","2017","2017","Milliers de tonnes","747","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5527","Semences","2516","Avoine","2017","2017","Milliers de tonnes","126","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5123","Pertes","2516","Avoine","2017","2017","Milliers de tonnes","18","Im","Données de la FAO basées sur une méthodologie d'imputation"
"FBS","Bilans Alimentaires (2014-)","203","Espagne","5154","Autres utilisations (non alimentaire)","2516","Avoine","2017","2017","Milliers de tonnes","4","Im","Données de la FAO basées sur une méthodologie d'imputation"
